tick,npc_id,hp,max_hp,stress,resentment,identity_integrity,intent,intent_score,emotion,gold,delta_stress,delta_gold,delta_hp,max_urgency,active_drives
163,tavern_keeper_tornin,40,40,0.57,0.0,1.0,trade,0.372,нейтрально,46.09,0.03,0.0,0,0.51,obligation(1.00)
163,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.12,0.0,0.0,0,0.95,hunger
164,guard_borko,30,30,0.0,0.0,1.0,ambush,0.384,нейтрально,19.23,0.0,0.0,0,0.51,
164,merchant_goran,20,20,0.0,0.0,1.0,request_service,0.653,нейтрально,107.62,0.0,0.0,0,0.5,
164,maid_lusya,15,15,1.39,0.0,1.0,seek_ally,0.487,нейтрально,7.11,0.01,0.0,0,0.49,
164,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.777,нейтрально,64.82,0.0,0.0,0,0.5,
164,thief_shadow,27,35,88.35,0.0,1.0,block_path,0.571,тревога,34.82,2.0,0.0,-2,0.95,hunger(0.95); income_urge(0.95)
164,tavern_keeper_tornin,40,40,0.6,0.0,1.0,trade,0.473,нейтрально,46.09,0.03,0.0,0,0.56,obligation(1.00)
164,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.12,0.0,0.0,0,0.95,hunger
165,guard_borko,30,30,0.0,0.0,1.0,ambush,0.492,нейтрально,19.23,0.0,0.0,0,0.52,
165,merchant_goran,20,20,0.0,0.0,1.0,request_service,0.625,нейтрально,107.62,0.0,0.0,0,0.51,
165,maid_lusya,15,15,1.4,0.0,1.0,seek_ally,0.399,нейтрально,7.11,0.01,0.0,0,0.5,
165,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.87,нейтрально,64.82,0.0,0.0,0,0.51,
165,thief_shadow,25,35,90.35,0.0,1.0,trade,0.504,тревога,34.82,2.0,0.0,-2,0.95,hunger(0.95); income_urge(0.95)
165,tavern_keeper_tornin,40,40,5.05,0.0,1.0,trade,0.729,тревога,46.09,4.45,0.0,0,0.62,hunger(0.62); obligation(1.00)
165,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.12,0.0,0.0,0,0.95,hunger
166,guard_borko,30,30,0.0,0.0,1.0,ambush,0.572,нейтрально,19.23,0.0,0.0,0,0.54,
166,merchant_goran,20,20,0.0,0.0,1.0,request_service,0.555,нейтрально,107.62,0.0,0.0,0,0.6,
166,maid_lusya,15,15,1.41,0.0,1.0,seek_ally,0.419,нейтрально,7.11,0.01,0.0,0,0.5,
166,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.703,нейтрально,64.82,0.0,0.0,0,0.59,
166,thief_shadow,23,35,92.35,0.0,1.0,trade,0.625,тревога,34.82,2.0,0.0,-2,0.95,hunger(0.95); income_urge(0.95)
166,tavern_keeper_tornin,40,40,5.08,0.0,1.0,trade,0.627,тревога,46.09,0.03,0.0,0,0.69,hunger(0.69); obligation(1.00)
166,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.12,0.0,0.0,0,0.95,hunger
167,guard_borko,30,30,0.0,0.0,1.0,ambush,0.483,нейтрально,19.23,0.0,0.0,0,0.57,
167,merchant_goran,20,20,0.0,0.0,1.0,request_service,0.543,нейтрально,107.62,0.0,0.0,0,0.68,hunger(0.68)
167,maid_lusya,15,15,1.42,0.0,1.0,seek_ally,0.329,нейтрально,7.11,0.01,0.0,0,0.51,
167,blacksmith_orm,45,45,0.0,0.0,1.0,request_service,0.826,нейтрально,64.82,0.0,0.0,0,0.67,hunger(0.67)
167,thief_shadow,21,35,94.35,0.0,1.0,trade,0.551,тревога,34.82,2.0,0.0,-2,0.95,hunger(0.95); income_urge(0.95)
167,tavern_keeper_tornin,40,40,5.11,0.0,1.0,trade,0.869,тревога,46.09,0.03,0.0,0,0.76,hunger(0.76); obligation(1.00)
167,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.12,0.0,0.0,0,0.95,hunger
168,guard_borko,30,30,0.0,0.0,1.0,ambush,0.507,нейтрально,19.93,0.0,0.0,0,0.64,hunger(0.64)
168,merchant_goran,20,20,1.09,0.0,1.0,request_service,0.441,тревога,106.92,1.09,0.0,0,0.77,hunger(0.77)
168,maid_lusya,15,15,0.0,0.0,1.0,idle,0.0,нейтрально,7.41,-1.42,0.0,0,0.52,
168,blacksmith_orm,45,45,1.05,0.0,1.0,request_service,0.794,тревога,64.82,1.05,0.0,0,0.75,hunger(0.75)
168,thief_shadow,19,35,81.89,0.0,1.0,trade,0.675,тревога,34.82,-12.45,0.0,-2,0.95,hunger(0.95); income_urge(0.95)
168,tavern_keeper_tornin,40,40,3.64,0.0,1.0,trade,0.769,тревога,45.79,-1.47,0.0,0,0.83,hunger(0.83); obligation(1.00)
168,player,100,100,0.0,0.0,1.0,survive,0.0,спокоен,47.12,0.0,0.0,0,0.95,hunger
