[SLEEPF] body_state container: НЕ НАЙДЕН — fatigue-канал отключён
[SLEEPF] FORCED-ONSET: injected=['maid_lusya', 'tavern_keeper_tornin'] back-read={'maid_lusya': 1.0, 'tavern_keeper_tornin': 1.0}
[SLEEPF] t=118 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=119 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=120 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=121 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=122 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=123 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=124 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=125 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=126 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || LIFE_ENGINE:[LIFE_ENGINE] thief_shadow: случайное событие 'notices_something' || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=127 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=128 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=129 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=130 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=131 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=132 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=133 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=134 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=135 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=136 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=137 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=138 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=139 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=140 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=141 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=142 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=143 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=144 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=145 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=146 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=147 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=148 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=149 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=150 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=151 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=152 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=153 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=154 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=155 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=156 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=157 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=158 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=159 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=160 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=161 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=162 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=163 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=164 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=165 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=166 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=167 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=168 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || LIFE_ENGINE:[LIFE_ENGINE] thief_shadow: случайное событие 'notices_something' || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=169 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=170 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || LIFE_ENGINE:[LIFE_ENGINE] thief_shadow: случайное событие 'notices_something' || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=171 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=172 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=173 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=174 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=175 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=176 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=177 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=178 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=179 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=180 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=181 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=182 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=183 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=184 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=185 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=186 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || LIFE_ENGINE:[LIFE_ENGINE] thief_shadow: случайное событие 'minor_argument' || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=187 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=188 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=189 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=190 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=191 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=192 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=193 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=194 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=195 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=196 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
[SLEEPF] t=197 act='sleeping' pos=city_gate:entrance vis=True loc=city_gate || SCHED_TRACE:[SCHED_TRACE] npc=thief_shadow prev='going_to_sleep' new='sleeping' CHANGE || INTENT_SCHEDULE:[PIPELINE][MOVEMENT][INTENT_SCHEDULE] npc=thief_shadow target=city_gate:tent_3 reason=schedule:sleeping
